order_id,order_date,sales,quantity,discount,profit,region,state,city_type,outlet_type,category,sub_category,segment,ship_mode
ORD065312,2023-07-15,36072.42,4,0.43,5075.22,North,Punjab,Tier 1,Medium,Electric Appliances,Washing Machines,Consumer,Second Class
ORD065313,2020-12-03,24486.27,2,0.16,5199.62,East,Madhya Pradesh,Village,Medium,Sessional Fruits & Vegetables,Apples,Corporate,Second Class
ORD065314,2020-04-18,23090.01,8,0.18,4865.63,East,Karnataka,Tier 1,Small,Household Items,Detergents,Consumer,First Class
ORD065315,2022-08-18,4296.78,3,0.17,675.17,South,Rajasthan,Village,Small,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD065316,2023-03-23,47030.88,2,0.43,4328.71,East,Delhi,Tier 1,Medium,Household Items,Utensils,Corporate,Second Class
ORD065317,2020-11-27,3792.27,10,0.24,358.93,East,Tamil Nadu,Village,Large,Electric Appliances,Fans,Consumer,Standard Class
ORD065318,2023-08-10,31789.01,1,0.29,2768.87,West,Tamil Nadu,Village,Medium,Dairy Products,Milk,Consumer,Standard Class
ORD065319,2019-02-15,43344.58,2,0.03,11612.39,South,Gujarat,Tier 1,Medium,Dairy Products,Yogurt,Corporate,Same Day
ORD065320,2022-05-22,9536.83,5,0.3,1788.16,North,Tamil Nadu,Village,Large,Furniture,Sofas,Consumer,First Class
ORD065321,2022-09-25,25134.82,2,0.19,3538.77,West,Tamil Nadu,Tier 2,Medium,Furniture,Sofas,Corporate,Standard Class
ORD065322,2023-02-07,1054.94,6,0.41,137.05,East,Maharashtra,Tier 1,Small,Dairy Products,Cheese,Corporate,Same Day
ORD065323,2023-11-06,18711.19,3,0.16,2636.14,North,Gujarat,Village,Large,Dairy Products,Cheese,Corporate,Second Class
ORD065324,2022-09-07,38942.75,2,0.11,6752.19,North,Delhi,Tier 1,Large,Sessional Fruits & Vegetables,Carrots,Consumer,First Class
ORD065325,2019-02-17,3350.59,5,0.35,323.49,West,West Bengal,Tier 2,Medium,Sessional Fruits & Vegetables,Tomatoes,Consumer,Same Day
ORD065326,2019-02-20,40038.1,7,0.43,6494.49,West,Delhi,Tier 1,Large,Sessional Fruits & Vegetables,Carrots,Consumer,Second Class
ORD065327,2023-11-03,38885.33,2,0.12,4495.61,West,Delhi,Tier 1,Small,Furniture,Tables,Corporate,Second Class
ORD065328,2019-02-14,2758.19,4,0.5,224.64,East,Rajasthan,Tier 1,Small,Sessional Fruits & Vegetables,Apples,Corporate,Standard Class
ORD065329,2019-08-20,20192.29,1,0.37,2275.91,East,West Bengal,Village,Large,Fast Food,Fries,Corporate,First Class
ORD065330,2022-01-21,28007.97,4,0.36,2531.38,West,Tamil Nadu,Tier 1,Medium,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD065331,2023-10-27,23910.36,9,0.07,6663.22,South,Uttar Pradesh,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,Second Class
ORD065332,2020-11-30,3306.8,3,0.15,363.57,South,Gujarat,Village,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,Same Day
ORD065333,2023-11-30,35886.01,1,0.36,4410.36,South,Delhi,Tier 2,Small,Household Items,Utensils,Corporate,First Class
ORD065334,2021-07-18,49339.59,1,0.25,5352.86,North,Tamil Nadu,Tier 2,Large,Dairy Products,Cheese,Corporate,First Class
ORD065335,2019-06-27,16949.8,7,0.49,1612.68,South,Uttar Pradesh,Tier 1,Large,Dairy Products,Butter,Corporate,First Class
ORD065336,2019-10-24,30006.51,5,0.12,4606.11,East,West Bengal,Village,Large,Dairy Products,Yogurt,Consumer,First Class
ORD065337,2022-01-17,46404.39,3,0.05,8785.7,East,Madhya Pradesh,Tier 2,Medium,Sessional Fruits & Vegetables,Carrots,Corporate,Standard Class
ORD065338,2021-04-24,19672.15,8,0.0,5650.15,East,Tamil Nadu,Village,Small,Sessional Fruits & Vegetables,Tomatoes,Consumer,First Class
ORD065339,2020-06-07,27497.45,3,0.37,3766.75,West,Uttar Pradesh,Village,Large,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD065340,2023-07-06,15279.78,2,0.19,2460.6,East,Punjab,Tier 2,Small,Sessional Fruits & Vegetables,Carrots,Corporate,Same Day
ORD065341,2022-08-12,31878.4,9,0.48,4327.19,East,Rajasthan,Tier 1,Medium,Household Items,Utensils,Consumer,Same Day
ORD065342,2022-05-29,21327.53,3,0.05,4762.39,South,Gujarat,Tier 1,Small,Furniture,Tables,Corporate,Same Day
ORD065343,2020-07-08,16888.14,4,0.03,3429.18,West,West Bengal,Tier 1,Medium,Fast Food,Burgers,Corporate,Standard Class
ORD065344,2022-03-28,660.49,1,0.15,93.72,West,West Bengal,Village,Small,Sessional Fruits & Vegetables,Carrots,Corporate,Same Day
ORD065345,2019-10-29,12879.94,5,0.5,735.4,South,Punjab,Tier 2,Small,Dairy Products,Yogurt,Corporate,Same Day
ORD065346,2023-12-27,31405.52,2,0.15,5564.37,East,Delhi,Tier 2,Small,Sessional Fruits & Vegetables,Apples,Corporate,Same Day
ORD065347,2023-08-04,24052.99,8,0.28,2980.17,West,Rajasthan,Tier 2,Medium,Dairy Products,Yogurt,Consumer,Same Day
ORD065348,2022-01-04,49574.42,3,0.34,9619.63,East,Madhya Pradesh,Village,Small,Fast Food,Fries,Consumer,Second Class
ORD065349,2020-02-13,2503.73,9,0.07,315.72,North,West Bengal,Tier 2,Medium,Furniture,Tables,Consumer,First Class
ORD065350,2020-11-04,16246.03,4,0.45,2522.88,South,Tamil Nadu,Tier 1,Medium,Household Items,Buckets,Consumer,Same Day
ORD065351,2019-07-14,35509.74,9,0.03,9181.35,North,West Bengal,Tier 1,Large,Furniture,Beds,Corporate,Same Day
ORD065352,2022-06-17,25164.91,7,0.22,3766.85,South,West Bengal,Tier 1,Medium,Sessional Fruits & Vegetables,Carrots,Corporate,Same Day
ORD065353,2020-06-08,47956.95,5,0.28,5670.41,North,Tamil Nadu,Tier 2,Small,Furniture,Tables,Consumer,Standard Class
ORD065354,2019-12-07,47871.47,2,0.26,8126.63,North,Gujarat,Tier 1,Medium,Electric Appliances,Refrigerators,Corporate,Same Day
ORD065355,2019-02-26,6429.7,3,0.5,503.14,East,Madhya Pradesh,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD065356,2023-05-18,32636.21,9,0.34,6090.1,South,Madhya Pradesh,Tier 2,Large,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD065357,2021-02-11,49664.79,4,0.22,4293.49,West,Delhi,Tier 1,Small,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD065358,2023-09-15,14190.15,8,0.28,2940.22,East,Gujarat,Tier 1,Large,Electric Appliances,Fans,Corporate,First Class
ORD065359,2021-06-09,1026.14,3,0.48,61.19,East,Uttar Pradesh,Village,Large,Household Items,Detergents,Corporate,First Class
ORD065360,2019-09-06,5536.3,5,0.4,949.07,West,Maharashtra,Tier 2,Small,Fast Food,Sandwiches,Consumer,Same Day
ORD065361,2022-10-01,14204.97,9,0.2,3067.96,East,Tamil Nadu,Village,Small,Furniture,Tables,Corporate,Same Day
ORD065362,2021-01-24,32963.44,2,0.42,3500.62,West,Delhi,Tier 1,Large,Fast Food,Pizzas,Corporate,Second Class
ORD065363,2020-11-24,31970.73,5,0.43,2389.3,East,Uttar Pradesh,Tier 2,Small,Dairy Products,Milk,Corporate,First Class
ORD065364,2023-09-21,2080.92,3,0.19,415.5,East,West Bengal,Village,Small,Dairy Products,Milk,Consumer,Same Day
ORD065365,2021-10-08,25031.89,3,0.03,5097.86,East,Rajasthan,Village,Medium,Fast Food,Pizzas,Corporate,Same Day
ORD065366,2020-05-22,1464.28,8,0.41,118.44,East,Tamil Nadu,Tier 2,Large,Furniture,Chairs,Consumer,First Class
ORD065367,2019-04-28,1573.7,4,0.14,318.82,South,West Bengal,Tier 2,Medium,Fast Food,Sandwiches,Consumer,Standard Class
ORD065368,2022-11-07,16643.88,1,0.26,3562.45,West,Gujarat,Village,Medium,Electric Appliances,Fans,Corporate,Same Day
ORD065369,2019-12-12,37722.14,6,0.49,3469.45,North,Punjab,Tier 1,Medium,Furniture,Chairs,Corporate,First Class
ORD065370,2022-09-03,23136.41,10,0.25,2714.11,North,Uttar Pradesh,Tier 2,Large,Fast Food,Fries,Corporate,Second Class
ORD065371,2023-08-16,39992.27,4,0.26,4366.92,South,Karnataka,Tier 2,Small,Fast Food,Fries,Consumer,Same Day
ORD065372,2022-07-25,20830.46,6,0.17,2606.93,West,Gujarat,Tier 1,Large,Fast Food,Burgers,Corporate,Second Class
ORD065373,2019-06-19,47884.08,5,0.42,8108.05,South,Tamil Nadu,Tier 1,Large,Dairy Products,Yogurt,Corporate,Second Class
ORD065374,2022-08-18,40332.78,7,0.37,2947.08,West,Punjab,Tier 1,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Standard Class
ORD065375,2020-01-18,16374.43,6,0.42,2534.29,West,Delhi,Village,Large,Furniture,Beds,Consumer,First Class
ORD065376,2019-12-09,35602.62,5,0.0,9654.05,North,Gujarat,Village,Small,Household Items,Mops,Consumer,Standard Class
ORD065377,2021-06-23,47933.18,8,0.13,12262.07,North,Karnataka,Village,Medium,Dairy Products,Cheese,Corporate,Same Day
ORD065378,2021-01-29,40949.43,10,0.14,9392.61,West,Delhi,Village,Large,Dairy Products,Yogurt,Consumer,First Class
ORD065379,2021-02-08,49816.65,5,0.02,13852.1,East,Maharashtra,Tier 2,Large,Electric Appliances,Microwaves,Corporate,Second Class
ORD065380,2021-11-29,37994.92,6,0.2,5102.28,West,Maharashtra,Village,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Same Day
ORD065381,2020-02-16,41200.02,3,0.38,5597.17,North,Punjab,Tier 2,Large,Furniture,Sofas,Consumer,First Class
ORD065382,2020-06-30,30890.99,3,0.25,4566.4,West,Delhi,Tier 1,Medium,Sessional Fruits & Vegetables,Tomatoes,Corporate,Standard Class
ORD065383,2021-07-18,23541.37,4,0.44,2587.43,North,Punjab,Tier 2,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD065384,2020-08-02,1501.05,10,0.19,329.32,South,West Bengal,Tier 2,Small,Furniture,Chairs,Consumer,First Class
ORD065385,2023-01-17,45991.46,9,0.01,6181.4,East,Karnataka,Tier 1,Small,Dairy Products,Cheese,Consumer,Second Class
ORD065386,2021-08-02,36032.46,2,0.3,6783.16,West,Karnataka,Tier 2,Medium,Electric Appliances,Washing Machines,Consumer,First Class
ORD065387,2020-10-20,6278.55,6,0.36,553.47,South,West Bengal,Village,Small,Electric Appliances,Refrigerators,Consumer,Same Day
ORD065388,2019-05-13,38427.32,7,0.09,6906.49,North,West Bengal,Tier 2,Medium,Dairy Products,Milk,Corporate,First Class
ORD065389,2023-12-15,35231.36,5,0.03,5228.44,North,Punjab,Tier 2,Small,Fast Food,Sandwiches,Consumer,First Class
ORD065390,2022-12-31,31206.84,8,0.5,3416.92,South,Karnataka,Tier 2,Medium,Fast Food,Burgers,Corporate,First Class
ORD065391,2020-08-18,24444.25,3,0.16,5349.03,East,Madhya Pradesh,Village,Medium,Household Items,Detergents,Corporate,Same Day
ORD065392,2020-06-04,33790.92,5,0.16,5909.89,East,Gujarat,Tier 2,Medium,Sessional Fruits & Vegetables,Apples,Corporate,Same Day
ORD065393,2020-10-05,48346.69,1,0.14,12465.58,West,Karnataka,Tier 1,Medium,Electric Appliances,Microwaves,Corporate,Same Day
ORD065394,2023-05-25,43666.03,9,0.26,3545.19,East,Madhya Pradesh,Tier 1,Small,Electric Appliances,Washing Machines,Consumer,Same Day
ORD065395,2023-07-18,2245.06,5,0.2,441.47,North,Uttar Pradesh,Tier 1,Large,Household Items,Detergents,Consumer,Second Class
ORD065396,2021-02-11,7456.25,3,0.1,719.57,West,Rajasthan,Tier 2,Medium,Dairy Products,Cheese,Corporate,Same Day
ORD065397,2021-07-04,44395.03,8,0.08,4988.9,East,Uttar Pradesh,Tier 1,Large,Fast Food,Fries,Corporate,Second Class
ORD065398,2023-07-12,11709.17,1,0.31,2132.72,North,Madhya Pradesh,Tier 2,Large,Dairy Products,Cheese,Consumer,Standard Class
ORD065399,2023-07-26,26950.79,3,0.16,3391.84,East,Punjab,Village,Large,Dairy Products,Cheese,Consumer,First Class
ORD065400,2021-11-20,16050.49,4,0.29,2441.88,East,Karnataka,Village,Medium,Household Items,Buckets,Consumer,Same Day
ORD065401,2019-01-16,41141.71,7,0.16,9009.76,North,Delhi,Tier 2,Large,Electric Appliances,Fans,Consumer,Same Day
ORD065402,2023-12-31,17264.23,8,0.13,2639.78,West,Rajasthan,Village,Large,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD065403,2019-04-26,32287.05,8,0.02,8208.89,East,Delhi,Tier 1,Small,Fast Food,Burgers,Corporate,Same Day
ORD065404,2023-03-19,17719.19,7,0.33,2108.77,South,Rajasthan,Tier 1,Medium,Dairy Products,Milk,Corporate,First Class
ORD065405,2022-06-28,19487.81,10,0.18,3523.84,East,Karnataka,Tier 2,Small,Dairy Products,Cheese,Consumer,Same Day
ORD065406,2019-09-08,34476.67,8,0.05,4049.01,West,Rajasthan,Tier 2,Medium,Fast Food,Sandwiches,Corporate,Same Day
ORD065407,2021-09-30,3936.7,9,0.12,966.23,South,Gujarat,Tier 2,Medium,Household Items,Detergents,Corporate,Standard Class
ORD065408,2019-03-19,35631.38,7,0.23,5783.4,West,Rajasthan,Tier 1,Medium,Dairy Products,Milk,Consumer,Second Class
ORD065409,2019-08-01,5199.8,1,0.43,375.69,North,Maharashtra,Tier 1,Small,Fast Food,Fries,Corporate,Second Class
ORD065410,2022-07-19,8256.65,9,0.06,1117.68,East,Delhi,Village,Small,Electric Appliances,Fans,Corporate,Same Day
ORD065411,2020-05-16,40185.12,1,0.39,2907.74,East,Maharashtra,Tier 2,Small,Fast Food,Sandwiches,Corporate,Second Class
ORD065412,2023-10-11,45827.44,8,0.47,7236.81,West,Karnataka,Tier 2,Medium,Sessional Fruits & Vegetables,Mangoes,Corporate,Same Day
ORD065413,2020-03-09,19912.89,4,0.1,5175.6,West,West Bengal,Tier 1,Medium,Dairy Products,Cheese,Corporate,Second Class
ORD065414,2019-11-15,41060.68,7,0.15,5927.15,South,Rajasthan,Tier 1,Medium,Household Items,Buckets,Consumer,Second Class
ORD065415,2019-01-25,32145.87,3,0.33,2531.06,South,Punjab,Tier 2,Medium,Furniture,Tables,Corporate,Second Class
ORD065416,2023-07-25,24429.01,5,0.43,4115.8,North,West Bengal,Tier 1,Medium,Household Items,Buckets,Corporate,Standard Class
ORD065417,2021-10-14,31185.11,3,0.19,6831.21,South,Karnataka,Village,Large,Dairy Products,Milk,Corporate,Standard Class
ORD065418,2021-02-17,46187.47,4,0.24,5206.71,South,Tamil Nadu,Tier 1,Large,Furniture,Beds,Corporate,First Class
ORD065419,2023-12-24,43651.69,9,0.08,5387.62,West,West Bengal,Tier 1,Large,Dairy Products,Yogurt,Corporate,Second Class
ORD065420,2021-12-26,10651.26,8,0.46,1246.63,South,Gujarat,Tier 1,Large,Electric Appliances,Refrigerators,Corporate,Second Class
ORD065421,2020-07-08,34451.62,10,0.19,3630.65,North,West Bengal,Tier 1,Small,Fast Food,Fries,Consumer,Second Class
ORD065422,2022-02-08,16475.12,8,0.37,1918.91,West,Rajasthan,Tier 2,Medium,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD065423,2020-11-21,46862.9,10,0.49,6697.7,South,Maharashtra,Village,Small,Furniture,Tables,Corporate,Second Class
ORD065424,2023-01-24,33213.94,9,0.05,4730.78,East,Karnataka,Tier 1,Medium,Electric Appliances,Washing Machines,Consumer,Second Class
ORD065425,2022-03-08,31130.42,8,0.31,3487.07,South,Rajasthan,Village,Medium,Sessional Fruits & Vegetables,Carrots,Consumer,First Class
ORD065426,2019-05-10,49317.25,8,0.17,4780.64,East,West Bengal,Tier 2,Medium,Fast Food,Pizzas,Corporate,First Class
ORD065427,2019-01-08,3050.92,9,0.3,231.27,East,Uttar Pradesh,Tier 2,Small,Fast Food,Pizzas,Corporate,Standard Class
ORD065428,2023-09-11,1811.08,8,0.0,272.28,East,West Bengal,Village,Medium,Household Items,Mops,Corporate,Second Class
ORD065429,2023-04-30,16177.74,4,0.27,1200.99,South,Maharashtra,Village,Large,Dairy Products,Butter,Consumer,Second Class
ORD065430,2022-04-12,16369.12,2,0.17,3234.62,South,Gujarat,Tier 2,Large,Furniture,Chairs,Consumer,Second Class
ORD065431,2019-11-14,38655.81,4,0.37,6482.84,West,Punjab,Tier 1,Medium,Dairy Products,Cheese,Corporate,Same Day
ORD065432,2019-04-17,44161.6,10,0.19,8606.77,East,Madhya Pradesh,Tier 2,Large,Fast Food,Burgers,Consumer,First Class
ORD065433,2020-07-15,20330.52,2,0.05,3942.34,West,Tamil Nadu,Tier 2,Medium,Furniture,Sofas,Consumer,Same Day
ORD065434,2022-03-13,7958.23,3,0.11,1286.61,South,Punjab,Tier 2,Large,Electric Appliances,Refrigerators,Corporate,Same Day
ORD065435,2021-04-19,49844.26,7,0.21,11562.2,North,Karnataka,Tier 1,Large,Electric Appliances,Washing Machines,Corporate,Standard Class
ORD065436,2019-12-28,8411.25,10,0.22,1048.95,East,West Bengal,Village,Medium,Fast Food,Pizzas,Corporate,Second Class
ORD065437,2023-12-11,5327.51,8,0.11,748.82,North,Delhi,Tier 1,Medium,Sessional Fruits & Vegetables,Apples,Corporate,First Class
ORD065438,2020-07-18,26416.53,6,0.49,3550.27,North,Karnataka,Village,Small,Fast Food,Burgers,Consumer,Second Class
ORD065439,2023-07-05,47931.38,6,0.48,7468.48,East,Delhi,Village,Large,Household Items,Buckets,Corporate,First Class
ORD065440,2023-04-05,45253.85,7,0.29,8337.99,West,Rajasthan,Village,Medium,Dairy Products,Milk,Consumer,First Class
ORD065441,2023-04-25,25183.0,8,0.32,4928.47,North,West Bengal,Tier 1,Small,Furniture,Tables,Consumer,Standard Class
ORD065442,2023-04-17,32294.85,7,0.02,3648.76,East,Karnataka,Tier 1,Medium,Dairy Products,Milk,Consumer,Standard Class
ORD065443,2021-09-04,20606.42,10,0.03,3307.28,West,Rajasthan,Tier 1,Medium,Household Items,Utensils,Corporate,First Class
ORD065444,2023-10-02,16622.3,9,0.1,4321.2,South,Maharashtra,Tier 2,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,Standard Class
ORD065445,2020-09-22,18531.81,4,0.12,1787.8,North,Delhi,Tier 1,Medium,Sessional Fruits & Vegetables,Mangoes,Consumer,Second Class
ORD065446,2019-07-07,31160.68,7,0.1,5717.11,South,West Bengal,Tier 2,Small,Dairy Products,Yogurt,Corporate,First Class
ORD065447,2019-09-07,23549.59,6,0.03,6129.21,North,Madhya Pradesh,Tier 2,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,Same Day
ORD065448,2022-05-11,7588.6,6,0.08,1109.96,East,Delhi,Tier 2,Small,Household Items,Buckets,Consumer,Standard Class
ORD065449,2019-02-19,10759.93,7,0.08,1691.49,West,Delhi,Tier 2,Medium,Electric Appliances,Refrigerators,Corporate,Second Class
ORD065450,2022-05-23,46718.27,1,0.06,11637.24,East,Tamil Nadu,Tier 2,Large,Fast Food,Sandwiches,Consumer,First Class
ORD065451,2020-03-18,262.87,1,0.04,66.34,West,Punjab,Tier 1,Medium,Electric Appliances,Fans,Corporate,Second Class
ORD065452,2023-01-29,17473.35,4,0.48,2615.57,North,Tamil Nadu,Village,Medium,Electric Appliances,Washing Machines,Consumer,First Class
ORD065453,2021-08-25,24413.81,5,0.04,5401.92,North,Maharashtra,Tier 1,Large,Electric Appliances,Fans,Corporate,Second Class
ORD065454,2021-01-27,6199.7,5,0.24,1198.85,South,Uttar Pradesh,Tier 1,Small,Fast Food,Burgers,Consumer,Standard Class
ORD065455,2023-04-05,36365.44,7,0.31,5106.29,North,Delhi,Tier 1,Small,Electric Appliances,Refrigerators,Corporate,Standard Class
ORD065456,2022-04-20,30276.75,4,0.49,2127.01,West,Uttar Pradesh,Tier 1,Large,Household Items,Mops,Consumer,First Class
ORD065457,2022-06-22,29866.24,5,0.01,6617.31,North,Karnataka,Village,Large,Dairy Products,Cheese,Corporate,Same Day
ORD065458,2021-08-24,26273.81,10,0.19,5379.62,West,Madhya Pradesh,Village,Large,Sessional Fruits & Vegetables,Tomatoes,Consumer,Standard Class
ORD065459,2020-11-01,29972.02,2,0.17,5271.63,North,Karnataka,Tier 2,Small,Dairy Products,Cheese,Consumer,Standard Class
ORD065460,2022-01-22,6885.85,7,0.29,620.63,East,Punjab,Tier 2,Medium,Dairy Products,Yogurt,Consumer,Second Class
ORD065461,2020-05-21,10019.0,8,0.01,1791.16,South,Karnataka,Tier 2,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Same Day
ORD065462,2020-02-02,5227.14,10,0.4,321.35,North,Punjab,Tier 2,Small,Fast Food,Pizzas,Corporate,Second Class
ORD065463,2019-06-21,8420.85,4,0.09,2068.6,East,Maharashtra,Tier 1,Large,Electric Appliances,Microwaves,Consumer,Same Day
ORD065464,2020-01-08,31193.51,2,0.01,7399.14,North,Uttar Pradesh,Tier 2,Medium,Dairy Products,Butter,Consumer,Second Class
ORD065465,2019-04-26,24589.17,9,0.33,2828.73,South,Delhi,Village,Medium,Furniture,Beds,Corporate,First Class
ORD065466,2022-10-05,303.7,8,0.11,61.16,West,Uttar Pradesh,Tier 1,Large,Sessional Fruits & Vegetables,Apples,Corporate,Same Day
ORD065467,2023-05-11,48620.25,3,0.0,8207.48,South,Rajasthan,Tier 2,Medium,Dairy Products,Butter,Consumer,Standard Class
ORD065468,2019-03-09,7805.41,1,0.19,1852.42,East,Delhi,Village,Large,Dairy Products,Yogurt,Consumer,Second Class
ORD065469,2022-09-19,2368.69,4,0.23,496.51,West,Karnataka,Village,Small,Dairy Products,Yogurt,Corporate,Same Day
ORD065470,2023-09-26,39381.53,7,0.3,4113.31,North,Gujarat,Village,Small,Household Items,Utensils,Corporate,Standard Class
ORD065471,2019-02-21,41397.69,10,0.39,7282.91,South,Delhi,Tier 1,Large,Dairy Products,Yogurt,Corporate,Same Day
ORD065472,2021-02-20,4492.87,5,0.34,797.12,East,Karnataka,Tier 1,Medium,Electric Appliances,Microwaves,Corporate,Standard Class
ORD065473,2019-02-08,4395.83,1,0.04,622.6,South,Tamil Nadu,Tier 2,Large,Electric Appliances,Microwaves,Consumer,Second Class
ORD065474,2023-03-11,45192.81,3,0.29,3898.34,North,Delhi,Tier 1,Small,Electric Appliances,Microwaves,Corporate,First Class
ORD065475,2021-08-14,37510.53,9,0.01,4028.01,North,Uttar Pradesh,Tier 1,Large,Dairy Products,Butter,Consumer,Second Class
ORD065476,2020-12-18,5286.58,6,0.1,503.62,East,Karnataka,Village,Small,Furniture,Sofas,Corporate,First Class
ORD065477,2021-04-13,28731.43,5,0.14,3027.17,South,Karnataka,Tier 2,Medium,Furniture,Tables,Corporate,Standard Class
ORD065478,2020-06-16,24179.38,2,0.5,2496.6,North,Tamil Nadu,Village,Small,Electric Appliances,Refrigerators,Consumer,First Class
ORD065479,2023-12-13,24131.23,2,0.42,1944.15,East,Uttar Pradesh,Tier 1,Large,Fast Food,Pizzas,Consumer,Standard Class
ORD065480,2019-04-15,1724.36,8,0.44,270.48,West,Delhi,Tier 1,Medium,Furniture,Tables,Consumer,Same Day
ORD065481,2020-11-04,19087.8,9,0.06,2192.37,East,Uttar Pradesh,Tier 2,Large,Sessional Fruits & Vegetables,Tomatoes,Consumer,Same Day
ORD065482,2021-07-19,33278.95,4,0.37,2545.43,East,Uttar Pradesh,Village,Small,Electric Appliances,Fans,Consumer,Same Day
